#{"t_start": 1766914283.692569, "env_id": "None"}
r,l,t
7.547228,3,4.496611
7.547228,3,4.496824
7.547228,3,4.497473
7.547228,3,4.498082
7.547228,3,4.498689
7.547228,3,4.498897
7.547228,3,4.499534
7.547228,3,4.500169
7.547228,3,4.500793
7.567492,3,4.500981
7.547228,3,4.501639
7.547228,3,4.502262
7.547228,3,4.502888
7.547228,3,4.503107
7.547228,3,4.503786
7.640083,3,4.504457
7.640083,3,4.505115
7.640083,3,4.50533
8.155967,3,4.505991
7.627759,3,4.506581
7.547228,3,4.507199
7.547228,3,4.507413
7.547228,3,4.50806
8.207946,3,4.508671
8.207946,3,4.509267
8.207946,3,4.509486
8.207946,3,4.510134
8.207946,3,4.510754
8.207946,3,4.511371
8.207946,3,4.511581
8.207946,3,4.512195
8.207946,3,4.512837
7.640083,3,4.513461
7.640083,3,4.513674
7.640083,3,4.514344
7.640083,3,4.515001
7.640083,3,4.515619
7.640083,3,4.515832
7.640083,3,4.516562
7.640083,3,4.517253
8.207946,3,4.517942
8.207946,3,4.518158
8.207946,3,4.518841
8.207946,3,4.51951
8.207946,3,4.520143
8.207946,3,4.520365
8.207946,3,4.521208
8.207946,3,4.52184
8.207946,3,4.522467
7.025593,3,4.522666
8.207946,3,4.523314
8.207946,3,4.523938
8.207946,3,4.524557
8.207946,3,4.524774
8.207946,3,4.525422
8.207946,3,4.526025
7.823501,3,4.52664
7.823501,3,4.526848
7.823501,3,4.527477
-20.0,1,4.527519
7.823501,3,4.528133
7.823501,3,4.528735
7.823501,3,4.529356
7.823501,3,4.529568
7.823501,3,4.530181
7.823501,3,4.530807
7.823501,3,4.531424
7.823501,3,4.531632
7.915849,3,4.532231
7.915849,3,4.532827
7.915849,3,4.533469
7.915849,3,4.53368
7.915849,3,4.534291
7.915849,3,4.534885
7.572685,3,4.535504
7.572685,3,4.535714
7.572685,3,4.536298
7.573274,3,4.537138
7.573274,3,4.53779
7.573274,3,4.537998
7.573274,3,4.538627
7.573274,3,4.539248
7.573274,3,4.539889
7.573274,3,4.540103
-20.0,1,4.540601
7.573274,3,4.54082
7.573274,3,4.541469
7.573274,3,4.542083
7.573274,3,4.54268
7.573274,3,4.542887
7.573274,3,4.543529
7.573274,3,4.544145
7.573274,3,4.544777
7.573274,3,4.544994
7.476714,3,4.545668
7.476714,3,4.546287
7.567492,3,4.546889
7.567492,3,4.547108
7.567492,3,4.547761
7.567492,3,4.548369
7.567492,3,4.548958
7.567492,3,4.549168
7.567492,3,4.549773
7.567492,3,4.550379
7.567492,3,4.550972
7.567492,3,4.551181
7.567492,3,4.551789
7.938912,3,4.552398
7.938912,3,4.553008
-20.0,1,4.553056
7.938912,3,4.553713
7.938912,3,4.553983
-20.0,1,4.554415
7.938912,3,4.554627
7.938912,3,4.555267
7.938912,3,4.55589
7.938912,3,4.556493
7.938912,3,4.556704
7.938912,3,4.557331
7.938912,3,4.557944
7.938912,3,4.558549
7.938912,3,4.558759
7.541752,3,4.559372
7.669904,3,4.559967
7.669904,3,4.56058
7.669904,3,4.560794
7.669904,3,4.561439
7.669904,3,4.562041
7.669904,3,4.562647
7.669904,3,4.562858
6.639436,3,4.563473
6.639436,3,4.56406
6.639436,3,4.564656
6.639436,3,4.564863
6.639436,3,4.565495
-19.8,3,4.566026
7.64421,3,4.566581
6.639436,3,4.5668
6.639436,3,4.567444
6.639436,3,4.568043
6.639436,3,4.568655
6.639436,3,4.568865
6.639436,3,4.569483
6.639436,3,4.570093
6.639436,3,4.570752
6.639436,3,4.570963
6.639436,3,4.571594
6.639436,3,4.572201
6.639436,3,4.572808
6.639436,3,4.57302
6.916816,3,4.573621
6.639436,3,4.574231
7.669904,3,4.574852
7.669904,3,4.575065
7.669904,3,4.575696
6.639436,3,4.576287
7.669904,3,4.576898
7.669904,3,4.577104
7.669904,3,4.577744
7.669904,3,4.578352
7.669904,3,4.578943
7.669904,3,4.579154
6.639436,3,4.579776
6.639436,3,4.580383
6.639436,3,4.580981
6.639436,3,4.581206
6.639436,3,4.581839
6.639436,3,4.582453
6.639436,3,4.583096
6.639436,3,4.583308
6.639436,3,4.583941
6.639436,3,4.584558
6.639436,3,4.585163
6.639436,3,4.585385
6.639436,3,4.586037
7.915849,3,4.586656
7.915849,3,4.587323
7.915849,3,4.587531
7.915849,3,4.588167
-20.0,1,4.588208
-19.8,3,4.588862
7.915849,3,4.589513
7.915849,3,4.590138
7.915849,3,4.590346
7.915849,3,4.590971
7.915849,3,4.591576
7.915849,3,4.592202
7.915849,3,4.59241
7.915849,3,4.593013
7.915849,3,4.593639
7.915849,3,4.594281
7.915849,3,4.594498
7.915849,3,4.595125
7.915849,3,4.595738
-0.643184,3,4.596374
-0.643184,3,4.596581
-0.643184,3,4.597211
7.669904,3,4.597835
7.905374,3,4.598458
7.669904,3,4.598678
7.669904,3,4.599301
7.669904,3,4.599955
7.669904,3,4.60059
7.669904,3,4.600804
7.669904,3,4.601412
7.669904,3,4.602022
7.669904,3,4.602693
7.669904,3,4.602914
7.669904,3,4.603553
7.669904,3,4.604282
7.669904,3,4.604976
7.669904,3,4.605196
7.669904,3,4.60586
7.669904,3,4.606496
7.669904,3,4.607126
6.041697,3,4.607308
7.669904,3,4.607919
7.669904,3,4.608545
7.669904,3,4.609188
7.669904,3,4.609409
7.669904,3,4.610038
6.670153,3,4.610625
7.669904,3,4.611266
7.669904,3,4.611483
7.669904,3,4.612098
7.669904,3,4.612706
7.669904,3,4.613344
7.669904,3,4.613558
7.669904,3,4.614178
7.669904,3,4.614797
7.669904,3,4.615422
7.669904,3,4.615635
7.669904,3,4.616231
7.572685,3,4.61684
7.572685,3,4.617464
7.572685,3,4.617677
7.572685,3,4.618274
7.572685,3,4.618901
7.572685,3,4.61952
7.572685,3,4.61973
7.572685,3,4.620372
7.572685,3,4.621106
7.572685,3,4.621775
7.572685,3,4.621996
7.572685,3,4.622642
7.572685,3,4.623259
7.572685,3,4.624141
7.572685,3,4.624356
7.572685,3,4.62496
7.572685,3,4.625577
8.155967,3,4.626201
8.155967,3,4.626417
8.155967,3,4.627029
8.155967,3,4.627633
8.39639,3,4.628258
8.39639,3,4.628471
8.39639,3,4.629078
8.39639,3,4.629679
8.39639,3,4.630301
8.39639,3,4.630511
6.945809,3,4.631076
8.39639,3,4.6317
8.39639,3,4.632327
-20.0,1,4.63237
7.353505,3,4.633
7.353505,3,4.633227
7.353505,3,4.633888
7.353505,3,4.634504
7.353505,3,4.635103
7.353505,3,4.635312
7.353505,3,4.635937
7.353505,3,4.636542
7.353505,3,4.637224
7.353505,3,4.637441
7.353505,3,4.638068
7.353505,3,4.638685
7.353505,3,4.6393
7.353505,3,4.639516
7.353505,3,4.640168
7.353505,3,4.64078
7.353505,3,4.641386
7.353505,3,4.641607
7.353505,3,4.642233
7.353505,3,4.642862
7.541029,3,4.643472
7.541029,3,4.643688
7.541029,3,4.644332
7.541029,3,4.644987
7.541029,3,4.645621
7.541029,3,4.645835
7.541029,3,4.646496
7.541029,3,4.647145
7.541029,3,4.647781
7.541029,3,4.647994
7.541029,3,4.648638
7.541029,3,4.649261
7.541029,3,4.64988
7.541029,3,4.650091
7.541029,3,4.650744
7.541029,3,4.651369
7.541029,3,4.651992
7.541029,3,4.652205
7.541029,3,4.652891
7.541029,3,4.65351
7.541029,3,4.654368
7.541029,3,4.654587
7.541029,3,4.655246
7.541029,3,4.655848
7.541029,3,4.656462
7.541029,3,4.656685
7.541029,3,4.657319
7.506421,3,4.657947
7.506421,3,4.658554
7.506421,3,4.65876
7.506421,3,4.659384
7.848927,3,4.659999
-19.8,3,4.660579
-8.185725,3,4.660801
-8.185725,3,4.661446
-8.185725,3,4.662048
-8.185725,3,4.662648
-8.185725,3,4.662869
7.541029,3,4.663514
7.21773,3,4.664121
-20.0,1,4.664166
7.21773,3,4.664775
7.21773,3,4.665415
7.21773,3,4.665624
7.21773,3,4.666259
7.21773,3,4.666888
7.21773,3,4.667532
7.21773,3,4.667748
7.21773,3,4.668355
7.21773,3,4.668985
7.21773,3,4.669631
7.21773,3,4.669842
7.21773,3,4.670563
7.21773,3,4.671331
9.58301,3,4.672031
9.58301,3,4.67225
9.58301,3,4.672924
-8.185725,3,4.673546
-8.185725,3,4.674201
-8.185725,3,4.674419
-8.185725,3,4.675044
7.825992,3,4.675669
7.825992,3,4.676332
7.825992,3,4.676543
7.299686,3,4.677154
7.299686,3,4.67778
7.299686,3,4.678419
7.299686,3,4.67864
7.299686,3,4.679258
7.21773,3,4.679872
7.21773,3,4.680531
7.21773,3,4.680758
7.21773,3,4.681374
7.21773,3,4.681993
7.21773,3,4.682642
7.21773,3,4.68286
7.21773,3,4.683485
7.299686,3,4.684114
7.299686,3,4.684764
7.299686,3,4.684981
7.825992,3,4.685592
7.825992,3,4.686231
7.825992,3,4.686882
7.825992,3,4.687167
7.825992,3,4.687898
9.58301,3,4.688536
7.299686,3,4.68919
7.299686,3,4.6894
7.299686,3,4.690027
7.299686,3,4.690646
7.299686,3,4.691271
7.299686,3,4.691483
7.299686,3,4.692125
7.299686,3,4.692746
7.299686,3,4.693378
7.299686,3,4.693595
7.299686,3,4.694222
7.299686,3,4.694847
7.299686,3,4.695493
7.299686,3,4.695713
7.299686,3,4.696321
7.272135,3,4.696926
7.272135,3,4.697587
7.272135,3,4.697799
7.272135,3,4.698425
7.272135,3,4.699063
7.272135,3,4.699691
7.272135,3,4.699905
7.272135,3,4.700514
7.272135,3,4.701126
7.272135,3,4.701755
7.272135,3,4.701979
7.272135,3,4.702596
7.272135,3,4.703213
-20.0,1,4.703287
7.309072,3,4.704104
7.272135,3,4.704763
7.272135,3,4.705019
7.272135,3,4.705705
-20.0,1,4.705744
7.272135,3,4.706373
7.272135,3,4.706986
7.272135,3,4.707632
7.272135,3,4.707847
7.272135,3,4.708483
7.272135,3,4.709095
7.272135,3,4.709721
7.272135,3,4.709941
7.272135,3,4.710597
7.272135,3,4.711234
7.272135,3,4.711866
7.272135,3,4.712079
7.272135,3,4.712674
7.320922,3,4.713294
7.320922,3,4.713941
7.320922,3,4.714167
7.320922,3,4.714805
7.320922,3,4.715419
7.320922,3,4.716069
7.320922,3,4.716287
-3.060069,3,4.716906
-3.060069,3,4.71752
-3.060069,3,4.718154
-3.060069,3,4.718368
-3.060069,3,4.718999
-3.060069,3,4.71962
-3.060069,3,4.720273
-3.060069,3,4.720681
-3.060069,3,4.721352
7.320922,3,4.721964
7.320922,3,4.722607
7.320922,3,4.722825
7.320922,3,4.723438
7.320922,3,4.72405
7.225661,3,4.724654
7.320922,3,4.724875
7.320922,3,4.725487
7.320922,3,4.726117
7.320922,3,4.726753
7.320922,3,4.72696
-1.317175,3,4.727565
7.320922,3,4.728212
7.320922,3,4.728882
7.320922,3,4.729099
7.320922,3,4.729716
7.320922,3,4.730332
7.320922,3,4.730975
7.320922,3,4.73119
7.320922,3,4.731822
7.289968,3,4.73244
6.893249,3,4.733045
7.289968,3,4.73326
7.289968,3,4.733867
7.320922,3,4.734475
7.320922,3,4.735128
7.320922,3,4.735344
7.320922,3,4.73597
6.799829,3,4.736568
6.799829,3,4.737232
6.799829,3,4.737445
6.799829,3,4.738084
6.799829,3,4.738803
6.799829,3,4.739488
6.799829,3,4.739722
6.799829,3,4.740358
6.799829,3,4.740981
6.799829,3,4.741617
6.799829,3,4.741823
6.799829,3,4.742433
7.320922,3,4.743041
6.799829,3,4.743665
6.799829,3,4.743881
7.320922,3,4.744512
7.320922,3,4.745121
7.320922,3,4.745759
7.320922,3,4.745976
7.320922,3,4.74658
7.320922,3,4.747184
7.320922,3,4.747826
7.320922,3,4.748042
7.320922,3,4.748662
7.320922,3,4.749269
7.320922,3,4.749899
7.320922,3,4.750109
7.320922,3,4.75072
7.320922,3,4.751348
-19.8,3,4.751945
7.320922,3,4.752175
7.320922,3,4.752821
7.320922,3,4.753434
7.320922,3,4.754188
7.320922,3,4.754405
7.320922,3,4.75503
7.320922,3,4.75568
7.225661,3,4.756325
7.225661,3,4.756537
7.333712,3,4.757165
7.333712,3,4.757811
7.333712,3,4.758442
7.333712,3,4.758655
7.333712,3,4.759272
7.320922,3,4.759888
7.320922,3,4.760528
7.320922,3,4.760744
7.333712,3,4.761383
7.333712,3,4.762003
7.333712,3,4.762656
7.333712,3,4.762869
7.333712,3,4.763512
7.333712,3,4.76414
7.333712,3,4.764819
7.333712,3,4.765029
7.333712,3,4.765658
7.333712,3,4.766278
7.333712,3,4.766932
7.333712,3,4.76716
7.1819,3,4.767746
7.333712,3,4.768414
7.333712,3,4.769077
7.333712,3,4.769289
7.333712,3,4.7699
7.333712,3,4.770536
7.333712,3,4.771213
7.333712,3,4.771428
7.333712,3,4.772062
6.944425,3,4.772669
7.970875,3,4.773317
7.970875,3,4.773524
7.970875,3,4.774119
7.970875,3,4.774736
7.970875,3,4.775377
7.970875,3,4.775595
7.970875,3,4.776217
7.970875,3,4.776833
7.970875,3,4.777466
7.970875,3,4.777678
-7.130325,3,4.77833
-7.130325,3,4.778931
-7.130325,3,4.779571
-7.130325,3,4.779799
-7.130325,3,4.78042
6.088118,3,4.781027
-7.130325,3,4.781653
-7.130325,3,4.781869
-7.130325,3,4.782503
-7.130325,3,4.783135
-7.130325,3,4.783759
-7.130325,3,4.783968
-7.130325,3,4.784584
-7.130325,3,4.785198
-7.130325,3,4.785842
-7.130325,3,4.786064
-7.130325,3,4.786683
-7.130325,3,4.787355
-7.130325,3,4.787994
-7.130325,3,4.788212
-7.130325,3,4.788834
-7.130325,3,4.789468
-7.130325,3,4.790111
-8.185725,3,4.79033
-8.185725,3,4.790947
-8.185725,3,4.791562
-8.185725,3,4.792208
-19.8,3,4.792388
-8.185725,3,4.79302
-8.185725,3,4.793625
-8.185725,3,4.794268
8.206088,3,4.794448
-8.185725,3,4.795059
-8.185725,3,4.795668
-8.185725,3,4.796292
-8.185725,3,4.79651
-8.185725,3,4.797152
-8.185725,3,4.797758
6.944425,3,4.798412
6.944425,3,4.798625
-7.130325,3,4.799258
7.267193,3,4.79983
-7.130325,3,4.800722
-7.130325,3,4.800944
-7.130325,3,4.80159
-7.130325,3,4.802219
-7.130325,3,4.802864
-7.130325,3,4.803081
7.492689,3,4.803717
7.492689,3,4.804386
7.492689,3,4.805022
7.492689,3,4.805239
7.923017,3,4.805847
7.923017,3,4.806457
7.923017,3,4.807078
7.923017,3,4.80729
-20.0,1,4.807721
7.923017,3,4.807939
7.923017,3,4.808574
7.923017,3,4.809185
7.923017,3,4.809776
7.923017,3,4.809986
7.923017,3,4.810612
7.923017,3,4.811217
-20.0,1,4.811255
7.923017,3,4.811856
7.923017,3,4.812481
7.923017,3,4.812688
7.923017,3,4.813277
7.923017,3,4.813885
7.923017,3,4.814551
7.923017,3,4.814763
7.923017,3,4.81539
7.923017,3,4.815989
7.923017,3,4.816643
7.923017,3,4.816851
-19.9,2,4.817357
7.923017,3,4.81797
7.923017,3,4.818205
7.923017,3,4.818799
7.923017,3,4.819401
-6.776702,3,4.819959
7.923017,3,4.820208
8.417879,3,4.820863
7.923017,3,4.8215
7.923017,3,4.822119
7.923017,3,4.822356
8.818434,3,4.822935
7.923017,3,4.823556
7.923017,3,4.824187
7.347542,3,4.82441
7.923017,3,4.825035
7.923017,3,4.825656
7.923017,3,4.826296
7.923017,3,4.82653
7.923017,3,4.827138
7.923017,3,4.827772
7.923017,3,4.828373
7.923017,3,4.828607
7.923017,3,4.829205
7.923017,3,4.829803
7.923017,3,4.830408
7.923017,3,4.830644
1.507539,3,4.831272
1.507539,3,4.831882
1.507539,3,4.832483
-20.0,1,4.832545
1.507539,3,4.833137
1.507539,3,4.833353
1.507539,3,4.833964
1.507539,3,4.834596
1.507539,3,4.835195
1.507539,3,4.835408
1.507539,3,4.836035
1.507539,3,4.836684
1.507539,3,4.837358
1.507539,3,4.837591
1.507539,3,4.838266
1.507539,3,4.838939
1.507539,3,4.839586
1.507539,3,4.839802
7.217894,3,4.840421
7.217894,3,4.841082
7.217894,3,4.841746
7.217894,3,4.841989
7.217894,3,4.842642
6.944425,3,4.843313
6.944425,3,4.843915
6.944425,3,4.844125
6.944425,3,4.844733
6.944425,3,4.845359
6.944425,3,4.846033
-20.0,1,4.846079
6.944425,3,4.846713
6.944425,3,4.846972
6.944425,3,4.847634
1.507539,3,4.848263
1.507539,3,4.848906
1.507539,3,4.849159
8.234665,3,4.849818
8.234665,3,4.850493
7.64421,3,4.85113
7.64421,3,4.851371
7.64421,3,4.852043
6.944425,3,4.852681
6.944425,3,4.853314
6.944425,3,4.853548
6.944425,3,4.854219
6.944425,3,4.854866
6.944425,3,4.855525
7.818022,3,4.855748
6.944425,3,4.856415
6.944425,3,4.857036
6.944425,3,4.857669
6.944425,3,4.857937
-8.185725,3,4.858568
-8.185725,3,4.8592
-8.185725,3,4.859823
-8.185725,3,4.860074
-8.185725,3,4.860685
-8.185725,3,4.861323
-8.185725,3,4.861942
-8.185725,3,4.862174
-8.185725,3,4.862779
-8.185725,3,4.863378
8.022256,3,4.863968
8.022256,3,4.864205
8.022256,3,4.86482
8.022256,3,4.865441
8.022256,3,4.866044
-20.0,1,4.866112
7.990607,3,4.866742
7.990607,3,4.866956
7.990607,3,4.867571
7.990607,3,4.868227
7.990607,3,4.868843
7.990607,3,4.869056
7.990607,3,4.869674
7.990607,3,4.870368
7.990607,3,4.871001
7.990607,3,4.871219
7.990607,3,4.871875
7.990607,3,4.872521
7.990607,3,4.87316
7.990607,3,4.873386
7.990607,3,4.873988
6.944425,3,4.874648
7.805455,3,4.875241
-20.0,1,4.875294
6.944425,3,4.875916
6.944425,3,4.876169
7.990607,3,4.876789
7.990607,3,4.877409
7.990607,3,4.878023
7.990607,3,4.878261
7.990607,3,4.878897
-8.185725,3,4.879512
-8.185725,3,4.880125
-8.185725,3,4.880365
7.990607,3,4.881002
8.212575,3,4.881614
7.990607,3,4.882248
7.990607,3,4.882502
7.990607,3,4.883136
7.990607,3,4.883759
7.990607,3,4.884411
7.990607,3,4.884649
7.990607,3,4.88528
7.990607,3,4.885904
7.990607,3,4.886529
7.990607,3,4.886778
7.990607,3,4.887433
7.990607,3,4.88808
7.990607,3,4.888729
7.990607,3,4.888967
7.990607,3,4.889583
7.990607,3,4.890183
7.990607,3,4.890797
7.990607,3,4.891029
7.825992,3,4.891626
7.990607,3,4.892239
7.990607,3,4.892842
7.990607,3,4.893071
7.990607,3,4.893679
7.990607,3,4.894284
7.990607,3,4.894921
7.990607,3,4.895162
7.990607,3,4.895768
7.990607,3,4.896364
7.990607,3,4.896968
7.990607,3,4.897204
7.990607,3,4.897819
7.990607,3,4.898454
7.990607,3,4.899075
7.990607,3,4.899322
7.990607,3,4.899994
7.990607,3,4.90061
7.990607,3,4.901219
7.990607,3,4.901457
7.990607,3,4.902103
7.990607,3,4.902718
7.990607,3,4.903358
7.990607,3,4.903601
7.917655,3,4.90428
7.990607,3,4.904899
-8.185725,3,4.905528
7.022591,3,4.905688
-8.185725,3,4.906289
-8.185725,3,4.906903
-8.185725,3,4.907506
-8.185725,3,4.907745
-8.185725,3,4.908376
-8.185725,3,4.909003
-8.185725,3,4.909624
-8.185725,3,4.909862
-8.185725,3,4.910478
-8.185725,3,4.911101
-8.185725,3,4.911721
-8.185725,3,4.911959
-8.185725,3,4.912569
-8.185725,3,4.913186
-8.185725,3,4.913794
-8.185725,3,4.914037
-8.185725,3,4.914663
-8.185725,3,4.915303
-8.185725,3,4.915921
-8.185725,3,4.916161
-8.185725,3,4.91677
-8.185725,3,4.9174
-8.185725,3,4.918041
-8.185725,3,4.918287
-8.185725,3,4.918913
-8.185725,3,4.919536
-8.185725,3,4.920144
-8.185725,3,4.920396
-8.185725,3,4.921065
8.413124,3,4.92169
8.413124,3,4.922313
8.413124,3,4.922552
8.413124,3,4.923196
8.413124,3,4.923831
8.413124,3,4.924447
8.413124,3,4.924691
8.413124,3,4.92532
8.413124,3,4.92596
8.413124,3,4.92656
8.413124,3,4.926795
8.413124,3,4.927398
8.413124,3,4.928034
8.413124,3,4.928637
8.413124,3,4.92887
8.413124,3,4.929477
8.413124,3,4.930081
7.958233,3,4.930641
8.413124,3,4.930878
8.413124,3,4.931489
8.413142,3,4.932056
8.413124,3,4.9327
8.413124,3,4.93294
8.413124,3,4.933557
8.413124,3,4.934174
8.413124,3,4.9348
8.413124,3,4.93503
8.413124,3,4.935642
8.413124,3,4.936242
-19.8,3,4.936807
8.413124,3,4.937079
8.413124,3,4.937752
8.413124,3,4.938395
8.413124,3,4.939006
8.413124,3,4.939242
8.413124,3,4.939864
8.413124,3,4.940503
8.413124,3,4.941115
8.413124,3,4.941353
7.970875,3,4.941978
7.970875,3,4.942586
7.970875,3,4.943192
7.970875,3,4.94343
7.970875,3,4.944037
7.951145,3,4.944662
-19.8,3,4.945233
8.042643,3,4.945469
-20.0,1,4.945904
8.042643,3,4.946127
8.042643,3,4.946765
7.951145,3,4.947425
8.503346,3,4.947997
7.951145,3,4.948205
7.951145,3,4.948844
7.951145,3,4.94948
7.951145,3,4.95008
7.951145,3,4.95029
7.951145,3,4.950892
7.951145,3,4.951505
7.951145,3,4.952114
7.951145,3,4.952321
7.951145,3,4.95296
7.951145,3,4.953625
7.951145,3,4.954315
7.951145,3,4.954534
7.951145,3,4.955171
7.951145,3,4.955819
7.951145,3,4.956457
7.951145,3,4.956671
7.951145,3,4.957294
7.963768,3,4.957965
8.449277,3,4.958584
8.449277,3,4.958792
8.449277,3,4.959415
8.449277,3,4.960059
7.963768,3,4.960697
7.963768,3,4.960916
7.963768,3,4.961584
7.963768,3,4.962237
7.963768,3,4.962843
7.963768,3,4.96306
7.823078,3,4.963655
7.963768,3,4.964304
7.963768,3,4.96492
7.963768,3,4.965127
7.963768,3,4.965737
7.963768,3,4.966376
7.963768,3,4.966974
7.963768,3,4.967189
7.963768,3,4.967794
8.606857,3,4.968428
8.606857,3,4.969052
8.606857,3,4.969286
8.606857,3,4.969894
-20.0,1,4.969961
8.606857,3,4.970763
8.606857,3,4.971669
8.606857,3,4.972325
8.606857,3,4.972567
8.606857,3,4.973201
8.606857,3,4.973828
8.22515,3,4.974396
8.449277,3,4.974632
8.449277,3,4.975258
8.51138,3,4.975862
7.99962,3,4.976658
8.042643,3,4.976858
8.449277,3,4.977543
8.024386,3,4.978168
9.58301,3,4.978728
-20.0,1,4.978793
8.024386,3,4.979402
8.024386,3,4.979623
8.024386,3,4.98023
8.024386,3,4.980864
8.024386,3,4.981466
8.024386,3,4.981681
8.024386,3,4.982292
8.024386,3,4.982931
8.024386,3,4.983536
8.024386,3,4.983746
8.024386,3,4.984369
8.024386,3,4.98504
8.024386,3,4.985655
8.024386,3,4.985868
8.024386,3,4.98648
8.024386,3,4.987224
8.024386,3,4.987988
8.024386,3,4.988207
8.024386,3,4.988895
8.024386,3,4.989561
8.024386,3,4.990199
8.024386,3,4.990416
8.024386,3,4.991038
8.024386,3,4.991698
8.042643,3,4.992307
-3.060069,3,4.992524
-3.060069,3,4.993167
-5.20336,3,4.993784
-3.060069,3,4.994395
-3.060069,3,4.994609
-3.060069,3,4.995229
-3.060069,3,4.995871
-3.060069,3,4.996486
-3.060069,3,4.996708
-3.060069,3,4.997344
8.649128,3,4.997992
8.649128,3,4.998625
8.649128,3,4.99884
8.649128,3,4.999459
8.649128,3,5.000102
8.649128,3,5.000722
8.649128,3,5.000955
8.313205,3,5.001585
8.313205,3,5.002234
8.313205,3,5.00284
8.313205,3,5.003051
8.313205,3,5.003669
8.313205,3,5.004442
-19.9,2,5.00456
8.313205,3,5.005259
8.313205,3,5.005911
8.313205,3,5.006588
8.313205,3,5.006806
8.519368,3,5.007422
8.519368,3,5.008031
8.519368,3,5.008665
-19.8,3,5.008842
8.742753,3,5.009534
6.925948,3,5.010127
1.112233,3,5.01076
1.112233,3,5.01098
1.112233,3,5.011624
8.742753,3,5.012235
8.742753,3,5.012855
6.428306,3,5.013034
-3.060069,3,5.013645
-3.060069,3,5.014274
-3.060069,3,5.01492
-3.060069,3,5.015127
8.042643,3,5.015733
8.042643,3,5.016344
8.042643,3,5.017004
8.042643,3,5.017227
8.042643,3,5.01786
8.042643,3,5.018477
8.042643,3,5.019105
-3.060069,3,5.01932
8.042643,3,5.019954
